node_id,region,ServerOrClientregion,cluster_id,key_file,clientID,ServerID, PublicIp
33, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 33,
34, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 34,
35, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 35,
36, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 36,
37, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 37,
38, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 38,
39, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 39,
40, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 40,
41, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 41,
42, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 42,
43, 'europe-west3-c', 0, 0, 'FKA.pem', -1, 43,
44, 'europe-west3-c', 0, 0,'FKA.pem', -1, 44,
45, 'europe-west3-c', 0, 0,'FKA.pem', -1, 45,
46, 'europe-west3-c', 0, 0,'FKA.pem', -1, 46,
47, 'europe-west3-c', 0, 0,'FKA.pem', -1, 47,


48, 'europe-west3-c', 1, -1, 'FKA.pem', 0, -1,
49, 'europe-west3-c', 1, -1, 'FKA.pem', 2, -1,
50, 'europe-west3-c', 1, -1, 'FKA.pem', 4, -1,
51, 'europe-west3-c', 1, -1, 'FKA.pem', 6, -1,
52, 'europe-west3-c', 1, -1, 'FKA.pem', 8, -1,
53, 'europe-west3-c', 1, -1, 'FKA.pem', 10, -1,
54, 'europe-west3-c', 1, -1, 'FKA.pem', 12, -1,
55, 'europe-west3-c', 1, -1, 'FKA.pem', 14, -1,
56, 'europe-west3-c', 1, -1, 'FKA.pem', 16, -1,
57, 'europe-west3-c', 1, -1, 'FKA.pem', 18, -1,
58, 'europe-west3-c', 1, -1, 'FKA.pem', 20, -1,
59, 'europe-west3-c', 1, -1, 'FKA.pem', 22, -1,

60, 'asia-south1-c', 0, 1,'FKA.pem', -1, 48,
61, 'asia-south1-c', 0, 1,'FKA.pem', -1, 49,
62, 'asia-south1-c', 0, 1,'FKA.pem', -1, 50,
63, 'asia-south1-c', 0, 1,'FKA.pem', -1, 51,
64, 'asia-south1-c', 0, 1,'FKA.pem', -1, 52,
65, 'asia-south1-c', 0, 1,'FKA.pem', -1, 53,
66, 'asia-south1-c', 0, 1,'FKA.pem', -1, 54,
67, 'asia-south1-c', 0, 1,'FKA.pem', -1, 55,
68, 'asia-south1-c', 0, 1,'FKA.pem', -1, 56,
69, 'asia-south1-c', 0, 1,'FKA.pem', -1, 57,
70, 'asia-south1-c', 0, 1,'FKA.pem', -1, 58,
71, 'asia-south1-c', 0, 1,'FKA.pem', -1, 59,
72, 'asia-south1-c', 0, 1,'FKA.pem', -1, 60,
73, 'asia-south1-c', 0, 1,'FKA.pem', -1, 61,
74, 'asia-south1-c', 0, 1,'FKA.pem', -1, 62,
75, 'asia-south1-c', 0, 1,'FKA.pem', -1, 63,
76, 'asia-south1-c', 0, 1,'FKA.pem', -1, 64,
77, 'asia-south1-c', 0, 1,'FKA.pem', -1, 65,
78, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 66,
79, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 67,
80, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 68,
81, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 69,
82, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 70,
83, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 71,

84, 'asia-south1-c', 0, 1,'FKA.pem', -1, 72,
85, 'asia-south1-c', 0, 1,'FKA.pem', -1, 73,
86, 'asia-south1-c', 0, 1,'FKA.pem', -1, 74,
87, 'asia-south1-c', 0, 1,'FKA.pem', -1, 75,
88, 'asia-south1-c', 0, 1,'FKA.pem', -1, 76,
89, 'asia-south1-c', 0, 1,'FKA.pem', -1, 77,
90, 'asia-south1-c', 0, 1,'FKA.pem', -1, 78,
91, 'asia-south1-c', 0, 1,'FKA.pem', -1, 79,
92, 'asia-south1-c', 0, 1,'FKA.pem', -1, 80,
93, 'asia-south1-c', 0, 1,'FKA.pem', -1, 81,
94, 'asia-south1-c', 0, 1,'FKA.pem', -1, 82,
95, 'asia-south1-c', 0, 1,'FKA.pem', -1, 83,
96, 'asia-south1-c', 0, 1,'FKA.pem', -1, 84,
97, 'asia-south1-c', 0, 1,'FKA.pem', -1, 85,
98, 'asia-south1-c', 0, 1,'FKA.pem', -1, 86,
99, 'asia-south1-c', 0, 1,'FKA.pem', -1, 87,
100, 'asia-south1-c', 0, 1,'FKA.pem', -1, 88,
101, 'asia-south1-c', 0, 1,'FKA.pem', -1, 89,
102, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 90,
103, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 91,
104, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 92,
105, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 93,
106, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 94,
107, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 95,


108, 'asia-south1-c', 1, -1, 'FKA.pem', 1, -1,
109, 'asia-south1-c', 1, -1, 'FKA.pem', 3, -1,
110, 'asia-south1-c', 1, -1, 'FKA.pem', 5, -1,
111, 'asia-south1-c', 1, -1, 'FKA.pem', 7, -1,
112, 'asia-south1-c', 1, -1, 'FKA.pem', 9, -1,
113, 'asia-south1-c', 1, -1, 'FKA.pem', 11, -1,
114, 'asia-south1-c', 1, -1, 'FKA.pem', 13, -1,
115, 'asia-south1-c', 1, -1, 'FKA.pem', 15, -1,
116, 'asia-south1-c', 1, -1, 'FKA.pem', 17, -1,
117, 'asia-south1-c', 1, -1, 'FKA.pem', 19, -1,
118, 'asia-south1-c', 1, -1, 'FKA.pem', 21, -1,
119, 'asia-south1-c', 1, -1, 'FKA.pem', 23, -1,

