node_id,region,ServerOrClientregion,cluster_id,key_file,clientID,ServerID, PublicIp
0, 'us-west1-b', 0, 0, 'FKA.pem', -1, 0,
1, 'us-west1-b', 0, 0, 'FKA.pem', -1, 1,
2, 'us-west1-b', 0, 0, 'FKA.pem', -1, 2,
3, 'us-west1-b', 0, 0, 'FKA.pem', -1, 3,
4, 'us-west1-b', 0, 0, 'FKA.pem', -1, 4,
5, 'us-west1-b', 0, 0, 'FKA.pem', -1, 5,
6, 'us-west1-b', 0, 0, 'FKA.pem', -1, 6,
7, 'us-west1-b', 0, 0, 'FKA.pem', -1, 7,
8, 'us-west1-b', 0, 0, 'FKA.pem', -1, 8,
9, 'us-west1-b', 0, 0, 'FKA.pem', -1, 9,
10, 'us-west1-b', 0, 0, 'FKA.pem', -1, 10,
11, 'us-west1-b', 0, 0, 'FKA.pem', -1, 11,
12, 'us-west1-b', 0, 0, 'FKA.pem', -1, 12,
13, 'us-west1-b', 0, 0, 'FKA.pem', -1, 13,
14, 'us-west1-b', 0, 0, 'FKA.pem', -1, 14,
15, 'us-west1-b', 0, 0, 'FKA.pem', -1, 15,
16, 'us-west1-b', 0, 0, 'FKA.pem', -1, 16,
17, 'us-west1-b', 0, 0, 'FKA.pem', -1, 17,
18, 'us-west1-b', 0, 0, 'FKA.pem', -1, 18,
19, 'us-west1-b', 0, 0, 'FKA.pem', -1, 19,
20, 'us-west1-b', 0, 0, 'FKA.pem', -1, 20,
21, 'us-west1-b', 0, 0, 'FKA.pem', -1, 21,
22, 'us-west1-b', 0, 0, 'FKA.pem', -1, 22,
23, 'us-west1-b', 0, 0, 'FKA.pem', -1, 23,
24, 'us-west1-b', 0, 0, 'FKA.pem', -1, 24,
25, 'us-west1-b', 0, 0, 'FKA.pem', -1, 25,
26, 'us-west1-b', 0, 0, 'FKA.pem', -1, 26,
27, 'us-west1-b', 0, 0, 'FKA.pem', -1, 27,
28, 'us-west1-b', 0, 0, 'FKA.pem', -1, 28,
29, 'us-west1-b', 0, 0, 'FKA.pem', -1, 29,
30, 'us-west1-b', 0, 0, 'FKA.pem', -1, 30,
31, 'us-west1-b', 0, 0, 'FKA.pem', -1, 31,

32, 'us-west1-b', 1, -1, 'FKA.pem', 0, -1,
33, 'us-west1-b', 1, -1, 'FKA.pem', 3, -1,
34, 'us-west1-b', 1, -1, 'FKA.pem', 6, -1,
35, 'us-west1-b', 1, -1, 'FKA.pem', 9, -1,
36, 'us-west1-b', 1, -1, 'FKA.pem', 12, -1,
37, 'us-west1-b', 1, -1, 'FKA.pem', 15, -1,
38, 'us-west1-b', 1, -1, 'FKA.pem', 18, -1,
39, 'us-west1-b', 1, -1, 'FKA.pem', 21, -1,

40, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 32,
41, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 33,
42, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 34,
43, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 35,
44, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 36,
45, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 37,
46, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 38,
47, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 39,
48, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 40,
49, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 41,
50, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 42,
51, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 43,
52, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 44,
53, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 45,
54, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 46,
55, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 47,
56, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 48,
57, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 49,
58, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 50,
59, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 51,
60, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 52,
61, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 53,
62, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 54,
63, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 55,
64, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 56,
65, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 57,
66, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 58,
67, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 59,
68, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 60,
69, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 61,
70, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 62,
71, 'europe-west3-c', 0, 1, 'FKE.pem', -1, 63,


72, 'europe-west3-c', 1, -1, 'FKE.pem', 1, -1,
73, 'europe-west3-c', 1, -1, 'FKE.pem', 4, -1,
74, 'europe-west3-c', 1, -1, 'FKE.pem', 7, -1,
75, 'europe-west3-c', 1, -1, 'FKE.pem', 10, -1,
76, 'europe-west3-c', 1, -1, 'FKE.pem', 13, -1,
77, 'europe-west3-c', 1, -1, 'FKE.pem', 16, -1,
78, 'europe-west3-c', 1, -1, 'FKE.pem', 19, -1,
79, 'europe-west3-c', 1, -1, 'FKE.pem', 22, -1,

80, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 64,
81, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 65,
82, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 66,
83, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 67,
84, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 68,
85, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 69,
86, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 70,
87, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 71,
88, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 72,
89, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 73,
90, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 74,
91, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 75,
92, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 76,
93, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 77,
94, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 78,
95, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 79,
96, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 80,
97, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 81,
98, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 82,
99, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 83,
100, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 84,
101, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 85,
102, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 86,
103, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 87,
104, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 88,
105, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 89,
106, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 90,
107, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 91,
108, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 92,
109, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 93,
110, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 94,
111, 'asia-south1-c', 0, 2, 'FKU2.pem', -1, 95,

112, 'asia-south1-c', 1, -1, 'FKU2.pem', 2, -1,
113, 'asia-south1-c', 1, -1, 'FKU2.pem', 5, -1,
114, 'asia-south1-c', 1, -1, 'FKU2.pem', 8, -1,
115, 'asia-south1-c', 1, -1, 'FKU2.pem', 11, -1,
116, 'asia-south1-c', 1, -1, 'FKU2.pem', 14, -1,
117, 'asia-south1-c', 1, -1, 'FKU2.pem', 17, -1,
118, 'asia-south1-c', 1, -1, 'FKU2.pem', 20, -1,
119, 'asia-south1-c', 1, -1, 'FKU2.pem', 23, -1,
