node_id,region,ServerOrClientregion,cluster_id,key_file,clientID,ServerID, PublicIp
0, 'us-west1-b', 0, 0, 'FKA.pem', -1, 0,
1, 'us-west1-b', 0, 0, 'FKA.pem', -1, 1,
2, 'us-west1-b', 0, 0, 'FKA.pem', -1, 2,
3, 'us-west1-b', 0, 0, 'FKA.pem', -1, 3,
4, 'us-west1-b', 0, 0, 'FKA.pem', -1, 4,
5, 'us-west1-b', 0, 0, 'FKA.pem', -1, 5,
6, 'us-west1-b', 0, 0, 'FKA.pem', -1, 6,
7, 'us-west1-b', 0, 0, 'FKA.pem', -1, 7,
8, 'us-west1-b', 0, 1, 'FKA.pem', -1, 8,
9, 'us-west1-b', 0, 1, 'FKA.pem', -1, 9,
10, 'us-west1-b', 0, 1, 'FKA.pem', -1, 10,
11, 'us-west1-b', 0, 1, 'FKA.pem', -1, 11,
12, 'us-west1-b', 0, 1, 'FKA.pem', -1, 12,
13, 'us-west1-b', 0, 1, 'FKA.pem', -1, 13,
14, 'us-west1-b', 0, 1, 'FKA.pem', -1, 14,
15, 'us-west1-b', 0, 1, 'FKA.pem', -1, 15,
16, 'us-west1-b', 1, -1, 'FKA.pem', 0, -1,
17, 'us-west1-b', 1, -1, 'FKA.pem', 1, -1,
18, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 16,
19, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 17,
20, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 18,
21, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 19,
22, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 20,
23, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 21,
24, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 22,
25, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 23,
26, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 24,
27, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 25,
28, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 26,
29, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 27,
30, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 28,
31, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 29,
32, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 30,
33, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 31,
34, 'europe-west3-c', 1, -1, 'FKE.pem', 2, -1,
35, 'europe-west3-c', 1, -1, 'FKE.pem', 3, -1,
36, 'asia-south1-c', 0, 4, 'FKU2.pem', -1, 32,
37, 'asia-south1-c', 0, 4, 'FKU2.pem', -1, 33,
38, 'asia-south1-c', 0, 4, 'FKU2.pem', -1, 34,
39, 'asia-south1-c', 0, 4, 'FKU2.pem', -1, 35,
40, 'asia-south1-c', 0, 4, 'FKU2.pem', -1, 36,
41, 'asia-south1-c', 0, 4, 'FKU2.pem', -1, 37,
42, 'asia-south1-c', 0, 4, 'FKU2.pem', -1, 38,
43, 'asia-south1-c', 0, 4, 'FKU2.pem', -1, 39,
44, 'asia-south1-c', 0, 5, 'FKU2.pem', -1, 40,
45, 'asia-south1-c', 0, 5, 'FKU2.pem', -1, 41,
46, 'asia-south1-c', 0, 5, 'FKU2.pem', -1, 42,
47, 'asia-south1-c', 0, 5, 'FKU2.pem', -1, 43,
48, 'asia-south1-c', 0, 5, 'FKU2.pem', -1, 44,
49, 'asia-south1-c', 0, 5, 'FKU2.pem', -1, 45,
50, 'asia-south1-c', 0, 5, 'FKU2.pem', -1, 46,
51, 'asia-south1-c', 0, 5, 'FKU2.pem', -1, 47,
52, 'asia-south1-c', 1, -1, 'FKU2.pem', 4, -1,
53, 'asia-south1-c', 1, -1, 'FKU2.pem', 5, -1,
